PID; W; D; Wr; Dr; tot; Target; X; Y; Time; Browser; OS; Invisible; Block
0; 13.5; 180; 3; 40; 10; 5; 705; 419; 1427991822253; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 656; 439; 1427991822269; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 630; 449; 1427991822287; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 609; 457; 1427991822303; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 596; 461; 1427991822320; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 589; 462; 1427991822337; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 586; 463; 1427991822355; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 585; 463; 1427991822519; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 582; 462; 1427991822536; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 579; 460; 1427991822553; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 573; 457; 1427991822570; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 569; 455; 1427991822587; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 562; 454; 1427991822605; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 558; 453; 1427991822622; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 555; 452; 1427991822639; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 556; 452; 1427991823064; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 563; 453; 1427991823085; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 567; 455; 1427991823097; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 573; 457; 1427991823113; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 575; 458; 1427991823130; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 576; 459; 1427991823148; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 574; 459; 1427991823192; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 568; 459; 1427991823208; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 562; 459; 1427991823225; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 556; 459; 1427991823242; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 551; 458; 1427991823260; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 547; 457; 1427991823276; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 545; 456; 1427991823294; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 544; 456; 1427991823311; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 543; 456; 1427991823328; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 542; 456; 1427991823345; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 539; 456; 1427991823363; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 537; 456; 1427991823380; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 5; 536; 456; 1427991823397; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 541; 456; 1427991823764; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 560; 456; 1427991823781; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 583; 456; 1427991823797; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 618; 456; 1427991823815; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 668; 456; 1427991823832; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 715; 454; 1427991823849; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 762; 454; 1427991823866; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 802; 454; 1427991823883; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 829; 454; 1427991823900; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 854; 457; 1427991823917; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 866; 460; 1427991823934; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 875; 461; 1427991823951; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 879; 462; 1427991823968; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 881; 462; 1427991823985; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 880; 461; 1427991824061; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 878; 461; 1427991824076; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 877; 460; 1427991824093; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 877; 459; 1427991824111; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 877; 458; 1427991824128; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 877; 457; 1427991824171; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 878; 457; 1427991824205; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 880; 457; 1427991824222; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 882; 457; 1427991824239; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 885; 456; 1427991824256; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 886; 456; 1427991824273; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 888; 456; 1427991824290; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 889; 456; 1427991824308; Chrome; MacOS; 1; 1
0; 13.5; 180; 3; 40; 10; 0; 891; 456; 1427991824324; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 534; 433; 1427991836965; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 540; 435; 1427991836982; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 556; 436; 1427991836998; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 583; 438; 1427991837027; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 623; 438; 1427991837032; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 670; 438; 1427991837049; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 721; 438; 1427991837066; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 766; 436; 1427991837083; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 795; 433; 1427991837100; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 823; 432; 1427991837117; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 838; 432; 1427991837134; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 847; 433; 1427991837151; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 851; 437; 1427991837168; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 853; 440; 1427991837185; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 855; 447; 1427991837202; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 858; 456; 1427991837219; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 862; 469; 1427991837236; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 866; 478; 1427991837253; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 871; 495; 1427991837270; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 875; 513; 1427991837286; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 878; 525; 1427991837303; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 879; 539; 1427991837321; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 881; 548; 1427991837338; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 881; 553; 1427991837354; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 881; 557; 1427991837371; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 881; 560; 1427991837389; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 879; 562; 1427991837406; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 876; 564; 1427991837422; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 874; 567; 1427991837439; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 873; 567; 1427991837462; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 872; 567; 1427991837479; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 871; 568; 1427991837496; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 869; 569; 1427991837513; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 867; 569; 1427991837530; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 866; 569; 1427991837550; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 865; 569; 1427991837574; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 1; 864; 565; 1427991837591; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 864; 559; 1427991837608; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 861; 545; 1427991837625; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 842; 526; 1427991837685; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 816; 494; 1427991837703; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 796; 474; 1427991837720; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 780; 461; 1427991837737; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 760; 450; 1427991837754; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 747; 446; 1427991837770; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 734; 444; 1427991837787; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 719; 442; 1427991837804; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 701; 438; 1427991837822; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 685; 434; 1427991837838; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 672; 430; 1427991837855; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 659; 425; 1427991837872; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 650; 420; 1427991837889; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 641; 415; 1427991837907; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 632; 410; 1427991837924; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 625; 404; 1427991837942; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 619; 397; 1427991837958; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 613; 391; 1427991837976; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 606; 381; 1427991837993; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 600; 371; 1427991838010; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 596; 365; 1427991838027; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 591; 358; 1427991838044; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 588; 354; 1427991838061; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 585; 352; 1427991838078; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 584; 350; 1427991838095; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 583; 350; 1427991838112; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 6; 582; 349; 1427991838130; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 582; 351; 1427991838422; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 596; 382; 1427991838439; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 618; 426; 1427991838456; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 651; 480; 1427991838473; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 675; 513; 1427991838496; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 706; 555; 1427991838508; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 732; 586; 1427991838525; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 746; 603; 1427991838543; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 754; 611; 1427991838559; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 762; 619; 1427991838576; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 766; 623; 1427991838593; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 768; 625; 1427991838610; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 770; 627; 1427991838627; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 771; 629; 1427991838644; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 772; 631; 1427991838661; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 775; 635; 1427991838679; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 779; 638; 1427991838695; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 784; 641; 1427991838713; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 789; 644; 1427991838730; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 793; 646; 1427991838747; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 798; 648; 1427991838764; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 800; 649; 1427991838781; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 801; 650; 1427991838798; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 801; 651; 1427991838815; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 799; 651; 1427991838862; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 793; 646; 1427991838879; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 786; 641; 1427991838896; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 777; 636; 1427991838914; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 773; 634; 1427991838930; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 769; 631; 1427991838948; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 766; 629; 1427991838965; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 2; 765; 628; 1427991838982; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 765; 626; 1427991839126; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 765; 615; 1427991839143; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 763; 600; 1427991839160; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 759; 575; 1427991839177; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 753; 540; 1427991839194; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 746; 507; 1427991839212; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 739; 469; 1427991839230; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 730; 426; 1427991839248; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 720; 388; 1427991839264; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 713; 369; 1427991839281; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 701; 351; 1427991839297; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 692; 339; 1427991839315; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 683; 332; 1427991839332; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 679; 324; 1427991839349; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 675; 317; 1427991839366; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 674; 311; 1427991839383; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 306; 1427991839400; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 302; 1427991839417; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 299; 1427991839434; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 298; 1427991839451; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 297; 1427991839469; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 296; 1427991839486; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 296; 1427991839503; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 295; 1427991839520; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 293; 1427991839537; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 673; 290; 1427991839554; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 672; 288; 1427991839571; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 671; 287; 1427991839588; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 7; 670; 286; 1427991839605; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 670; 287; 1427991839751; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 670; 294; 1427991839768; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 670; 315; 1427991839785; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 668; 340; 1427991839804; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 663; 375; 1427991839819; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 659; 414; 1427991839836; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 441; 1427991839853; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 474; 1427991839869; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 502; 1427991839886; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 528; 1427991839903; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 548; 1427991839920; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 562; 1427991839938; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 574; 1427991839955; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 581; 1427991839972; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 589; 1427991839989; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 596; 1427991840007; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 600; 1427991840023; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 657; 606; 1427991840040; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 657; 611; 1427991840056; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 657; 615; 1427991840073; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 657; 619; 1427991840090; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 657; 623; 1427991840107; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 657; 629; 1427991840124; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 658; 632; 1427991840142; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 660; 635; 1427991840158; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 661; 638; 1427991840175; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 662; 640; 1427991840192; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 3; 663; 641; 1427991840209; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 663; 640; 1427991840316; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 663; 638; 1427991840328; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 663; 634; 1427991840345; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 663; 626; 1427991840362; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 664; 611; 1427991840379; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 669; 588; 1427991840396; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 679; 557; 1427991840413; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 684; 536; 1427991840431; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 689; 513; 1427991840447; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 693; 494; 1427991840464; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 699; 469; 1427991840482; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 708; 441; 1427991840507; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 719; 410; 1427991840516; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 729; 391; 1427991840532; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 737; 368; 1427991840550; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 748; 342; 1427991840567; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 755; 320; 1427991840584; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 760; 303; 1427991840600; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 766; 287; 1427991840618; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 769; 281; 1427991840635; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 771; 275; 1427991840652; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 772; 274; 1427991840668; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 772; 273; 1427991840689; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 772; 272; 1427991840703; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 772; 272; 1427991840879; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 771; 280; 1427991840896; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 8; 765; 291; 1427991840913; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 757; 302; 1427991840933; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 733; 331; 1427991840947; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 702; 366; 1427991840964; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 668; 407; 1427991840981; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 649; 437; 1427991840999; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 631; 465; 1427991841016; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 622; 486; 1427991841033; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 616; 500; 1427991841050; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 611; 511; 1427991841067; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 609; 523; 1427991841084; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 605; 537; 1427991841101; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 603; 547; 1427991841119; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 600; 556; 1427991841137; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 598; 564; 1427991841153; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 597; 569; 1427991841170; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 595; 573; 1427991841187; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 594; 575; 1427991841205; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 591; 578; 1427991841223; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 589; 578; 1427991841239; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 587; 579; 1427991841256; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 584; 579; 1427991841272; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 580; 579; 1427991841290; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 579; 579; 1427991841307; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 576; 578; 1427991841324; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 574; 575; 1427991841342; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 573; 569; 1427991841359; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 573; 565; 1427991841377; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 573; 562; 1427991841393; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 573; 561; 1427991841410; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 574; 561; 1427991841496; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 4; 579; 561; 1427991841513; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 588; 556; 1427991841530; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 600; 546; 1427991841547; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 630; 522; 1427991841564; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 665; 491; 1427991841581; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 710; 451; 1427991841598; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 739; 430; 1427991841616; Chrome; MacOS; 1; 1
0; 27; 180; 6; 40; 10; 9; 762; 415; 1427991841633; Chrome; MacOS; 1; 1
